frame, timestamp, confidence, success, Tx, Ty, Tz, Rx, Ry, Rz
21792, 726.367, 0.989002, 1, 34.2002, 22.9032, 649.661, 0.191072, -0.0446266, -0.0316658
21793, 726.4, 0.987204, 1, 33.9934, 22.5918, 649.307, 0.176973, -0.0437134, -0.0310822
21794, 726.433, 0.983831, 1, 33.997, 22.4095, 648.847, 0.174929, -0.0486261, -0.0310294
21795, 726.467, 0.983622, 1, 34.043, 22.8736, 648.023, 0.207526, -0.0564365, -0.0292228
21796, 726.5, 0.989589, 1, 33.9043, 22.9005, 647.252, 0.206342, -0.0551876, -0.0281053
21797, 726.533, 0.988506, 1, 33.9258, 22.7459, 648.848, 0.194804, -0.051695, -0.0281569
21798, 726.567, 0.987906, 1, 33.9192, 22.6718, 650.652, 0.188939, -0.0497848, -0.0286664
21799, 726.6, 0.989821, 1, 34.3099, 22.5309, 652.734, 0.191546, -0.0532234, -0.0269931
21800, 726.633, 0.989983, 1, 34.6044, 22.4248, 653.406, 0.195308, -0.0572528, -0.0260789
21801, 726.667, 0.991467, 1, 34.7923, 22.4331, 655.613, 0.193256, -0.0581226, -0.0259021
21802, 726.7, 0.991122, 1, 34.8547, 22.3868, 654.846, 0.195447, -0.0599974, -0.0264949
21803, 726.733, 0.990845, 1, 34.7882, 22.4588, 655.655, 0.199672, -0.0578844, -0.0256817
21804, 726.767, 0.991077, 1, 34.7062, 22.5231, 653.929, 0.201456, -0.0601295, -0.025684
21805, 726.8, 0.992067, 1, 34.7226, 22.7298, 654, 0.204623, -0.0623123, -0.025776
21806, 726.833, 0.992339, 1, 34.7641, 23.0753, 655.547, 0.217332, -0.0615852, -0.0268421
21807, 726.867, 0.991034, 1, 34.9432, 23.523, 657.899, 0.229153, -0.0619942, -0.0255532
21808, 726.9, 0.99151, 1, 34.5688, 23.1355, 653.596, 0.234802, -0.0610039, -0.0257998
21809, 726.933, 0.991856, 1, 34.3306, 22.9733, 651.465, 0.233458, -0.0605677, -0.0275966
21810, 726.967, 0.99224, 1, 34.2171, 22.8427, 651.097, 0.229151, -0.0594527, -0.0277739
21811, 727, 0.99167, 1, 34.1469, 22.8786, 650.397, 0.227469, -0.0607496, -0.0292895
21812, 727.033, 0.991125, 1, 34.081, 22.9723, 649.313, 0.228385, -0.0629296, -0.0287495
21813, 727.067, 0.991499, 1, 33.9784, 23.1419, 649.523, 0.230334, -0.0593476, -0.0284432
21814, 727.1, 0.990759, 1, 34.2298, 23.711, 653.576, 0.234825, -0.0576926, -0.0267989
21815, 727.133, 0.990077, 1, 34.2124, 23.827, 653.768, 0.235461, -0.0588117, -0.0268397
21816, 727.167, 0.989913, 1, 34.2032, 23.8382, 653.844, 0.235031, -0.0586408, -0.0269408
21817, 727.2, 0.991293, 1, 33.5705, 23.0892, 650.183, 0.229606, -0.0542438, -0.027766
21818, 727.233, 0.991756, 1, 33.6311, 22.8222, 651.544, 0.224204, -0.0587904, -0.0302277
21819, 727.267, 0.991736, 1, 33.5978, 22.8125, 651.515, 0.223934, -0.0582514, -0.0300665
21820, 727.3, 0.992128, 1, 33.5397, 22.1199, 654.682, 0.195456, -0.0536324, -0.0323104
21821, 727.333, 0.992418, 1, 33.5196, 22.0752, 656.003, 0.191623, -0.0520472, -0.0334996
21822, 727.367, 0.992091, 1, 33.5596, 22.2462, 654.338, 0.197629, -0.0564356, -0.0352453
21823, 727.4, 0.991615, 1, 33.5029, 22.7632, 652.729, 0.216869, -0.0562666, -0.0328259
21824, 727.433, 0.990514, 1, 33.2099, 23.3115, 648.949, 0.23935, -0.0532078, -0.0308264
21825, 727.467, 0.990013, 1, 32.8342, 23.4689, 644.117, 0.243608, -0.0530715, -0.0297717
21826, 727.5, 0.989953, 1, 32.5778, 23.2353, 643.496, 0.240568, -0.048888, -0.0313428
21827, 727.533, 0.989737, 1, 32.6642, 22.4671, 647.281, 0.195268, -0.045484, -0.0366076
21828, 727.567, 0.988956, 1, 32.8515, 21.9208, 651.192, 0.180794, -0.0487191, -0.0391675
21829, 727.6, 0.987833, 1, 32.9943, 21.6968, 654.518, 0.176047, -0.0478294, -0.0381756
21830, 727.633, 0.989024, 1, 33.0123, 21.6458, 653.695, 0.177973, -0.0522677, -0.0401119
21831, 727.667, 0.989621, 1, 32.9494, 21.7707, 652.929, 0.185983, -0.0526169, -0.0389265
21832, 727.7, 0.991413, 1, 32.9419, 21.9532, 652.048, 0.194983, -0.0555411, -0.0377065
21833, 727.733, 0.9915, 1, 32.8651, 22.2355, 651.55, 0.20459, -0.054291, -0.0377163
21834, 727.767, 0.991755, 1, 32.785, 22.6235, 650.781, 0.216772, -0.055936, -0.0387799
21835, 727.8, 0.991872, 1, 32.7838, 22.701, 649.6, 0.220502, -0.0571816, -0.0395282
21836, 727.833, 0.991887, 1, 32.7845, 22.8858, 650.079, 0.222702, -0.0556745, -0.03941
21837, 727.867, 0.991842, 1, 32.7819, 22.8967, 650.087, 0.221595, -0.0556119, -0.0392272
21838, 727.9, 0.991481, 1, 32.8356, 22.8746, 650.307, 0.222659, -0.055921, -0.0384991
21839, 727.933, 0.991804, 1, 32.7785, 22.7879, 649.758, 0.218785, -0.0548035, -0.0379124
21840, 727.967, 0.991183, 1, 32.8302, 22.5815, 650.74, 0.207927, -0.0546409, -0.0376797
21841, 728, 0.990107, 1, 32.8671, 22.6231, 652.346, 0.199422, -0.0532586, -0.0387333
21842, 728.033, 0.99051, 1, 33.1376, 22.8399, 656.276, 0.195753, -0.0524187, -0.0391229
21843, 728.067, 0.987711, 1, 33.706, 23.5642, 666.365, 0.195787, -0.0503656, -0.0352636
21844, 728.1, 0.98778, 1, 34.1285, 24.2288, 671.212, 0.201084, -0.0527843, -0.0350187
21845, 728.133, 0.986962, 1, 34.2364, 24.4549, 669.8, 0.205846, -0.0572866, -0.0347968
21846, 728.167, 0.987068, 1, 34.2514, 24.613, 666.225, 0.212425, -0.0609014, -0.0354834
21847, 728.2, 0.987098, 1, 34.2488, 24.6361, 666.368, 0.211397, -0.0611484, -0.0350078
21848, 728.233, 0.990228, 1, 33.6929, 24.4541, 657.448, 0.222087, -0.0635766, -0.0387769
21849, 728.267, 0.990207, 1, 33.6968, 24.4833, 657.566, 0.221085, -0.0634171, -0.0391225
21850, 728.3, 0.989773, 1, 33.4379, 24.6184, 656.258, 0.22416, -0.0610098, -0.0406361
21851, 728.333, 0.989575, 1, 33.9347, 25.4263, 665, 0.234874, -0.063311, -0.0376805
21852, 728.367, 0.990357, 1, 33.5948, 25.4245, 663.85, 0.239611, -0.0594379, -0.038007
21853, 728.4, 0.990287, 1, 33.3726, 24.9248, 659.286, 0.235774, -0.0606062, -0.0379877
21854, 728.433, 0.990755, 1, 33.0774, 24.8177, 656.062, 0.234627, -0.0619273, -0.0372588
21855, 728.467, 0.990839, 1, 32.6655, 24.6287, 650.915, 0.237507, -0.0607642, -0.0378361
21856, 728.5, 0.99082, 1, 32.678, 24.6548, 651.04, 0.237307, -0.0603704, -0.0380422
21857, 728.533, 0.989994, 1, 32.1963, 24.7218, 644.302, 0.251477, -0.0596634, -0.0383913
21858, 728.567, 0.98976, 1, 32.1892, 24.7063, 642.941, 0.251302, -0.0614947, -0.038565
21859, 728.6, 0.989741, 1, 32.0096, 24.6992, 641.509, 0.251361, -0.0609019, -0.0396593
21860, 728.633, 0.989192, 1, 31.9838, 24.5645, 640.357, 0.250309, -0.0624939, -0.0405361
21861, 728.667, 0.989182, 1, 31.9787, 24.5711, 640.547, 0.249715, -0.0620238, -0.0403179
21862, 728.7, 0.988508, 1, 31.9005, 24.5443, 640.309, 0.253674, -0.0605642, -0.0408086
21863, 728.733, 0.989217, 1, 31.8493, 24.3583, 639.823, 0.249754, -0.0615939, -0.0416
21864, 728.767, 0.98874, 1, 31.7968, 24.1462, 640.222, 0.247023, -0.0611858, -0.0414297
21865, 728.8, 0.989246, 1, 31.8922, 23.7425, 642.365, 0.247531, -0.0620089, -0.0407324
21866, 728.833, 0.989276, 1, 31.8946, 22.651, 646.482, 0.235262, -0.0608408, -0.0409756
21867, 728.867, 0.989687, 1, 32.0135, 22.4133, 649.775, 0.226765, -0.0593546, -0.038463
21868, 728.9, 0.989274, 1, 32.3875, 22.5919, 654.574, 0.226029, -0.0569784, -0.0350408
21869, 728.933, 0.989326, 1, 32.409, 22.5812, 654.653, 0.227919, -0.0572424, -0.0347068
21870, 728.967, 0.989198, 1, 32.1734, 22.7833, 649.5, 0.23515, -0.0598311, -0.0384635
21871, 729, 0.989484, 1, 31.694, 22.7704, 645.358, 0.233875, -0.0588645, -0.0411133
21872, 729.033, 0.989817, 1, 31.4777, 22.9551, 643.955, 0.235677, -0.0595566, -0.0447116
21873, 729.067, 0.989832, 1, 31.4882, 22.9907, 644.149, 0.235011, -0.0592617, -0.0450812
21874, 729.1, 0.990936, 1, 31.4824, 23.1807, 644.111, 0.236535, -0.063231, -0.0462213
21875, 729.133, 0.990748, 1, 31.3909, 23.5516, 646.509, 0.239639, -0.0592182, -0.0469396
21876, 729.167, 0.990653, 1, 31.4756, 23.6289, 648.683, 0.24018, -0.0580948, -0.046162
21877, 729.2, 0.991092, 1, 31.457, 23.6562, 649.505, 0.239127, -0.0556517, -0.0486004
21878, 729.233, 0.991172, 1, 31.5754, 23.349, 651.15, 0.238019, -0.0556383, -0.0471661
21879, 729.267, 0.99126, 1, 31.6712, 23.0741, 651.45, 0.235698, -0.0589524, -0.0474578
21880, 729.3, 0.990475, 1, 31.6557, 22.7773, 652.088, 0.230326, -0.0589647, -0.0466532
21881, 729.333, 0.989957, 1, 31.8814, 22.7172, 654.063, 0.222156, -0.0579828, -0.0463853
21882, 729.367, 0.98948, 1, 32.3109, 22.9934, 660.475, 0.214598, -0.0554359, -0.0439903
21883, 729.4, 0.989987, 1, 32.5145, 23.1259, 664.453, 0.208728, -0.0572242, -0.0436155
21884, 729.433, 0.990266, 1, 32.2798, 22.9941, 661.236, 0.206538, -0.0566656, -0.0436227
21885, 729.467, 0.990873, 1, 31.7648, 23.161, 657.825, 0.208405, -0.055717, -0.0461338
21886, 729.5, 0.990209, 1, 31.5618, 23.2817, 656.982, 0.211104, -0.054577, -0.0458429
21887, 729.533, 0.989788, 1, 31.5385, 23.1922, 655.927, 0.212697, -0.0572381, -0.0478533
21888, 729.567, 0.990055, 1, 31.5914, 23.1726, 656.592, 0.20589, -0.0560731, -0.0493912
21889, 729.6, 0.990831, 1, 31.7003, 22.8858, 655.874, 0.20307, -0.0575005, -0.0496801
21890, 729.633, 0.99039, 1, 31.6921, 22.7958, 656.114, 0.200222, -0.0596669, -0.0496753
21891, 729.667, 0.990368, 1, 31.7403, 22.8158, 658.127, 0.204028, -0.0565694, -0.0484783
21892, 729.7, 0.990209, 1, 31.7984, 23.0337, 657.211, 0.203222, -0.060242, -0.0495939
21893, 729.733, 0.990393, 1, 31.749, 23.3879, 657.2, 0.209501, -0.0578791, -0.0514459
21894, 729.767, 0.990713, 1, 31.5508, 23.6717, 655.702, 0.214811, -0.0574831, -0.0519153
21895, 729.8, 0.990457, 1, 31.4821, 23.9417, 654.953, 0.21732, -0.0569764, -0.0508747
21896, 729.833, 0.990546, 1, 31.6194, 24.1672, 655.615, 0.22058, -0.0560645, -0.0491519
21897, 729.867, 0.990636, 1, 31.8043, 24.2655, 657.046, 0.215436, -0.0571521, -0.0483096
21898, 729.9, 0.989819, 1, 31.8916, 24.1792, 656.627, 0.218532, -0.0577778, -0.0476418
21899, 729.933, 0.990286, 1, 31.9682, 24.1938, 657.847, 0.215799, -0.05774, -0.048586
21900, 729.967, 0.990659, 1, 32.0178, 24.0594, 657.906, 0.209873, -0.0583843, -0.0479975
21901, 730, 0.990315, 1, 32.0269, 24.0408, 659.491, 0.206861, -0.0547029, -0.047986
21902, 730.033, 0.990504, 1, 32.0041, 23.9379, 659.605, 0.20557, -0.0563005, -0.0489451
21903, 730.067, 0.991476, 1, 31.8492, 23.9329, 657.748, 0.20908, -0.0579121, -0.0493387
21904, 730.1, 0.991044, 1, 31.5729, 24.0652, 656.276, 0.219392, -0.0567723, -0.0501421
21905, 730.133, 0.991454, 1, 31.3763, 24.4098, 656.639, 0.228993, -0.0559717, -0.0496039
21906, 730.167, 0.991122, 1, 31.2253, 24.7028, 656.775, 0.238934, -0.0558236, -0.0495596
21907, 730.2, 0.991475, 1, 31.285, 24.8508, 659.406, 0.247374, -0.0542704, -0.0485729
21908, 730.233, 0.991701, 1, 31.3729, 25.1982, 661.635, 0.251876, -0.0568619, -0.0465197
21909, 730.267, 0.990567, 1, 31.1614, 25.2121, 661.817, 0.255688, -0.0551787, -0.0456482
21910, 730.3, 0.990782, 1, 31.1315, 25.3039, 663.195, 0.250867, -0.0543659, -0.0449592
21911, 730.333, 0.99003, 1, 30.9343, 25.1212, 663.65, 0.249212, -0.0530004, -0.0436228
21912, 730.367, 0.990438, 1, 30.6831, 25.1189, 664.012, 0.250812, -0.052283, -0.0441222
21913, 730.4, 0.990615, 1, 30.4555, 25.2457, 663.833, 0.246226, -0.0524932, -0.0452096
21914, 730.433, 0.990868, 1, 30.4894, 25.4553, 667.02, 0.238308, -0.0481012, -0.0467829
21915, 730.467, 0.989711, 1, 30.6045, 25.3887, 669.936, 0.224479, -0.0482849, -0.0479829
21916, 730.5, 0.988063, 1, 30.9459, 25.471, 668.347, 0.218079, -0.0556312, -0.0466337
21917, 730.533, 0.989318, 1, 32.0561, 25.5738, 663.38, 0.222239, -0.0741053, -0.0393057
21918, 730.567, 0.989422, 1, 34.4061, 25.4079, 659.522, 0.238097, -0.0981669, -0.0237176
21919, 730.6, 0.989036, 1, 37.3646, 25.0157, 655.915, 0.24234, -0.127145, -0.00363296
21920, 730.633, 0.986486, 1, 40.0755, 24.5266, 653.545, 0.231423, -0.15261, 0.0127194
21921, 730.667, 0.984928, 1, 41.7902, 24.5371, 653.98, 0.217234, -0.165728, 0.0239263
21922, 730.7, 0.983649, 1, 42.6286, 24.3364, 656.813, 0.200452, -0.162473, 0.0267558
21923, 730.733, 0.985114, 1, 42.2529, 24.2579, 658.78, 0.187668, -0.148971, 0.0202622
21924, 730.767, 0.985504, 1, 41.3764, 24.3489, 659.573, 0.177461, -0.13155, 0.0119916
21925, 730.8, 0.986787, 1, 40.5724, 24.4157, 658.166, 0.177492, -0.121865, 0.00357474
21926, 730.833, 0.987303, 1, 41.1202, 24.9595, 658.805, 0.190764, -0.130055, 0.00146043
21927, 730.867, 0.986422, 1, 43.1997, 25.208, 657.254, 0.203628, -0.146403, 0.00371817
21928, 730.9, 0.98643, 1, 45.6527, 25.5969, 654.853, 0.205963, -0.166906, 0.0104208
21929, 730.933, 0.990624, 1, 47.6532, 26.0713, 653.267, 0.203699, -0.174425, 0.00577351
21930, 730.967, 0.987397, 1, 48.8103, 26.2825, 656.301, 0.214225, -0.160098, -0.00647977
21931, 731, 0.98791, 1, 47.7776, 26.1741, 655.042, 0.235812, -0.141979, 0.00654269
21932, 731.033, 0.987684, 1, 47.6121, 26.0978, 654.503, 0.23999, -0.1443, 0.0115739
21933, 731.067, 0.988644, 1, 46.0723, 26.2909, 660.442, 0.244753, -0.105939, 0.00735283
21934, 731.1, 0.98832, 1, 47.2835, 25.7279, 659.951, 0.241272, -0.127264, 0.0117765
21935, 731.133, 0.989888, 1, 50.5643, 24.8568, 659.656, 0.238596, -0.175553, 0.0239736
21936, 731.167, 0.988367, 1, 51.9143, 25.2108, 663.799, 0.20978, -0.16224, -0.00767068
21937, 731.2, 0.991427, 1, 57.4402, 23.4382, 662.516, 0.195024, -0.234019, 0.0207324
21938, 731.233, 0.992378, 1, 58.0092, 23.3643, 667.873, 0.183239, -0.211256, 0.00869614
21939, 731.267, 0.986649, 1, 55.2871, 23.2305, 670.324, 0.202742, -0.170331, 0.0073654
21940, 731.3, 0.990646, 1, 54.2634, 22.8694, 666.162, 0.220846, -0.184809, 0.0305955
21941, 731.333, 0.988089, 1, 47.624, 22.372, 666.142, 0.203883, -0.0987906, -0.00368626
21942, 731.367, 0.988789, 1, 46.8819, 22.2496, 665.444, 0.21371, -0.106364, 0.0125966
21943, 731.4, 0.991057, 1, 41.3643, 23.6126, 661.739, 0.215868, -0.0658311, -0.0136951
21944, 731.433, 0.991421, 1, 39.7612, 24.9112, 662.286, 0.219088, -0.0577606, -0.0287854
21945, 731.467, 0.990304, 1, 38.9629, 26.2121, 667.319, 0.224567, -0.0526933, -0.0401552
21946, 731.5, 0.98954, 1, 38.6158, 26.5128, 668.824, 0.219286, -0.0580794, -0.0470647
21947, 731.533, 0.989593, 1, 38.2767, 25.5146, 667.761, 0.193422, -0.063735, -0.0531881
21948, 731.567, 0.990586, 1, 37.8256, 23.9297, 664.765, 0.164678, -0.0697348, -0.0570445
21949, 731.6, 0.990794, 1, 37.3717, 22.4314, 664.704, 0.144082, -0.0669055, -0.058048
21950, 731.633, 0.991063, 1, 36.543, 21.3982, 661.945, 0.134294, -0.0677366, -0.0594298
21951, 731.667, 0.990935, 1, 36.0612, 21.2541, 661.935, 0.137086, -0.0722932, -0.0582708
21952, 731.7, 0.990601, 1, 36.3679, 22.1527, 667.125, 0.159766, -0.078725, -0.0541421
21953, 731.733, 0.9899, 1, 36.7898, 22.8052, 666.311, 0.197587, -0.0915496, -0.0468212
21954, 731.767, 0.990571, 1, 37.7794, 22.5634, 665.631, 0.209951, -0.105454, -0.0423804
21955, 731.8, 0.991301, 1, 38.4159, 21.8031, 663.619, 0.204122, -0.11296, -0.0389835
21956, 731.833, 0.991347, 1, 38.4425, 21.8018, 663.585, 0.204342, -0.113445, -0.0382814
21957, 731.867, 0.991273, 1, 38.6137, 20.6596, 661.404, 0.192443, -0.114276, -0.0363594
21958, 731.9, 0.991544, 1, 38.365, 19.5873, 661.343, 0.179369, -0.109656, -0.0351207
21959, 731.933, 0.991798, 1, 37.854, 18.775, 658.82, 0.162375, -0.102933, -0.0371669
21960, 731.967, 0.992131, 1, 37.177, 17.8915, 657.264, 0.15021, -0.0933465, -0.0402202
21961, 732, 0.989368, 1, 36.9995, 15.9713, 662.778, 0.108986, -0.0824803, -0.0429299
21962, 732.033, 0.989396, 1, 36.9659, 15.9391, 662.622, 0.110602, -0.0826151, -0.043163
21963, 732.067, 0.990136, 1, 37.2976, 14.8892, 660.085, 0.108201, -0.0838833, -0.0397285
21964, 732.1, 0.989996, 1, 37.2769, 14.8354, 659.834, 0.111254, -0.0833784, -0.0398372
21965, 732.133, 0.991463, 1, 37.7859, 14.2651, 661.278, 0.117326, -0.0820646, -0.0360407
21966, 732.167, 0.991743, 1, 37.9253, 14.1982, 660.915, 0.121017, -0.0819431, -0.0350377
21967, 732.2, 0.991661, 1, 37.9671, 14.1692, 659.862, 0.120146, -0.0825354, -0.0356638
21968, 732.233, 0.991618, 1, 37.9536, 14.1652, 659.901, 0.121134, -0.0815809, -0.0356574
21969, 732.267, 0.991236, 1, 37.7163, 14.365, 657.943, 0.12239, -0.0801223, -0.0345455
21970, 732.3, 0.990971, 1, 37.4876, 14.7626, 655.448, 0.12114, -0.07661, -0.0343966
21971, 732.333, 0.991037, 1, 37.0509, 15.0342, 653.761, 0.11931, -0.0724665, -0.0351546
21972, 732.367, 0.991858, 1, 36.9354, 15.093, 655.545, 0.118564, -0.0721552, -0.0364844
21973, 732.4, 0.991484, 1, 36.7639, 15.189, 657.262, 0.110108, -0.0748589, -0.0382968
21974, 732.433, 0.99187, 1, 36.4145, 15.567, 658.275, 0.114503, -0.0703317, -0.0406943
21975, 732.467, 0.99144, 1, 36.0736, 15.8705, 658.41, 0.121264, -0.0703603, -0.0418198
21976, 732.5, 0.992304, 1, 35.2799, 16.4495, 659.147, 0.128041, -0.0622395, -0.045335
21977, 732.533, 0.992362, 1, 34.9222, 16.901, 659.8, 0.1292, -0.0608164, -0.0468826
21978, 732.567, 0.992368, 1, 34.924, 16.9168, 659.944, 0.128716, -0.0609241, -0.0470878
21979, 732.6, 0.992015, 1, 34.64, 17.5658, 659.985, 0.138452, -0.0600039, -0.0463157
21980, 732.633, 0.991963, 1, 34.6124, 17.566, 659.952, 0.137842, -0.0603703, -0.04582
21981, 732.667, 0.992347, 1, 34.6358, 17.9097, 660.326, 0.140161, -0.0608526, -0.0447987
21982, 732.7, 0.992217, 1, 34.6097, 18.4429, 659.336, 0.14423, -0.062075, -0.0452376
21983, 732.733, 0.993197, 1, 34.6503, 18.8032, 660.557, 0.151858, -0.0629033, -0.0449199
21984, 732.767, 0.993257, 1, 34.6522, 18.8042, 660.413, 0.15122, -0.0630621, -0.0450504
21985, 732.8, 0.992248, 1, 34.6087, 19.3265, 661.918, 0.156341, -0.0598152, -0.0430999
21986, 732.833, 0.992409, 1, 34.5316, 19.3204, 661.364, 0.155262, -0.0609849, -0.0440913
21987, 732.867, 0.992484, 1, 34.5007, 19.5076, 661.351, 0.153731, -0.0597418, -0.0438536
21988, 732.9, 0.992275, 1, 34.645, 19.5665, 661.497, 0.157207, -0.0598592, -0.0422122
21989, 732.933, 0.992173, 1, 34.6077, 19.7218, 660.306, 0.158452, -0.0607075, -0.0417278
21990, 732.967, 0.992791, 1, 34.7227, 19.7928, 660.709, 0.160759, -0.059876, -0.0421458
21991, 733, 0.993043, 1, 34.8095, 19.7183, 659.732, 0.15798, -0.0610266, -0.0436835
21992, 733.033, 0.993167, 1, 34.969, 19.5767, 660.455, 0.159539, -0.0596602, -0.0432374
21993, 733.067, 0.992614, 1, 35.1194, 19.5677, 658.344, 0.166921, -0.0630504, -0.0431361
21994, 733.1, 0.992577, 1, 35.3571, 19.6162, 659.919, 0.167077, -0.0615942, -0.041526
21995, 733.133, 0.992818, 1, 35.5783, 19.721, 659.764, 0.171443, -0.0644832, -0.0394076
21996, 733.167, 0.992922, 1, 35.6047, 19.9092, 659.779, 0.173947, -0.0650855, -0.0389541
21997, 733.2, 0.992988, 1, 35.6536, 20.0449, 659.117, 0.175541, -0.0644251, -0.0397752
21998, 733.233, 0.992601, 1, 35.7777, 20.2205, 659.535, 0.179647, -0.0638746, -0.0378472
21999, 733.267, 0.99268, 1, 35.874, 20.289, 659.902, 0.179393, -0.0640023, -0.0367764
22000, 733.3, 0.992535, 1, 35.8828, 20.6464, 660.239, 0.179799, -0.0643485, -0.0355448
22001, 733.333, 0.992739, 1, 35.8604, 20.7202, 660.244, 0.182144, -0.0645021, -0.0349468
22002, 733.367, 0.992603, 1, 35.8683, 21.1355, 660.295, 0.191034, -0.0662892, -0.0349678
22003, 733.4, 0.992845, 1, 35.5013, 21.4754, 659.793, 0.19338, -0.0597708, -0.0359279
22004, 733.433, 0.992539, 1, 35.4196, 21.7384, 659.612, 0.194477, -0.0609308, -0.0382007
22005, 733.467, 0.992396, 1, 35.2641, 22.0119, 658.951, 0.197351, -0.0604645, -0.037991
22006, 733.5, 0.992457, 1, 35.0676, 22.1947, 658.065, 0.201544, -0.0576188, -0.0388496
22007, 733.533, 0.992812, 1, 35.1465, 22.3376, 658.012, 0.197439, -0.0597908, -0.0395385
22008, 733.567, 0.992547, 1, 35.3042, 22.5671, 659.501, 0.198788, -0.061414, -0.0383223
22009, 733.6, 0.991501, 1, 35.2203, 22.66, 658.55, 0.199611, -0.0606316, -0.0397711
22010, 733.633, 0.992009, 1, 35.219, 22.5543, 657.951, 0.199095, -0.0627257, -0.0386733
22011, 733.667, 0.99204, 1, 35.2802, 22.6558, 658.747, 0.199216, -0.060759, -0.0390109
22012, 733.7, 0.992131, 1, 35.1975, 22.5615, 657.112, 0.198945, -0.0642841, -0.0392563
22013, 733.733, 0.992439, 1, 35.1412, 22.7158, 656.703, 0.20092, -0.0628668, -0.0406331
22014, 733.767, 0.992128, 1, 35.1177, 22.8576, 657.148, 0.201035, -0.0607507, -0.0404736
22015, 733.8, 0.991971, 1, 35.1852, 22.9729, 656.632, 0.206812, -0.0615407, -0.0401105
22016, 733.833, 0.99136, 1, 35.1968, 23.1107, 657.062, 0.210345, -0.0625858, -0.039497
22017, 733.867, 0.991872, 1, 35.2475, 23.0168, 657.217, 0.21514, -0.0640454, -0.038274
22018, 733.9, 0.991851, 1, 35.2038, 23.049, 655.862, 0.213452, -0.0661385, -0.0387429
22019, 733.933, 0.992368, 1, 35.1108, 23.0299, 655.937, 0.214948, -0.0656235, -0.0383005
22020, 733.967, 0.992376, 1, 35.0597, 23.0517, 655.608, 0.213986, -0.0661041, -0.0402282
22021, 734, 0.991942, 1, 35.0585, 22.9568, 657.811, 0.209952, -0.0645854, -0.0394197
22022, 734.033, 0.992375, 1, 35.0446, 23.0161, 658.433, 0.206266, -0.0615816, -0.0394606
22023, 734.067, 0.992, 1, 35.0774, 22.9276, 659.703, 0.202328, -0.0599451, -0.0413181
22024, 734.1, 0.992323, 1, 35.1327, 23.1175, 660.917, 0.20118, -0.0583867, -0.0413471
22025, 734.133, 0.992181, 1, 35.3694, 23.4947, 663.912, 0.197324, -0.0575567, -0.0404868
22026, 734.167, 0.991515, 1, 35.7624, 23.9298, 667.499, 0.203521, -0.0580399, -0.0401962
22027, 734.2, 0.991131, 1, 35.8586, 24.2958, 666.598, 0.215371, -0.0615736, -0.0398385
22028, 734.233, 0.991186, 1, 35.6334, 24.3004, 660.277, 0.229955, -0.0646054, -0.0375427
22029, 734.267, 0.991788, 1, 35.4643, 24.2021, 657.854, 0.229881, -0.0658227, -0.0368681
22030, 734.3, 0.991802, 1, 35.4689, 24.2261, 657.922, 0.228484, -0.0660777, -0.0367714
22031, 734.333, 0.991173, 1, 35.5955, 23.4213, 662.667, 0.193396, -0.0593251, -0.0374052
22032, 734.367, 0.99097, 1, 35.602, 23.444, 662.66, 0.192561, -0.0596626, -0.0377351
22033, 734.4, 0.990222, 1, 35.4214, 23.7788, 661.12, 0.19693, -0.0592756, -0.0393935
22034, 734.433, 0.990484, 1, 35.5229, 24.2355, 660.124, 0.208788, -0.0609294, -0.0399699
22035, 734.467, 0.991297, 1, 35.4191, 24.2518, 659.158, 0.21183, -0.0582952, -0.0410801
22036, 734.5, 0.991124, 1, 35.4608, 24.2859, 658.731, 0.213686, -0.0579838, -0.0424501
22037, 734.533, 0.991353, 1, 35.4676, 24.2549, 658.744, 0.215301, -0.0581839, -0.0423315
22038, 734.567, 0.99175, 1, 35.5925, 24.396, 659.323, 0.216766, -0.0572379, -0.0419765
22039, 734.6, 0.991832, 1, 35.5147, 24.453, 657.478, 0.22273, -0.0569764, -0.0424473
22040, 734.633, 0.991327, 1, 35.8582, 24.6176, 659.929, 0.229542, -0.055664, -0.0407122
22041, 734.667, 0.990712, 1, 36.2801, 25.2911, 666.587, 0.244773, -0.0589109, -0.0397179
22042, 734.7, 0.990372, 1, 36.445, 25.5114, 669.468, 0.247781, -0.0592344, -0.040559
22043, 734.733, 0.991125, 1, 36.2968, 25.4003, 667.398, 0.247855, -0.0582326, -0.0380781
22044, 734.767, 0.990799, 1, 36.0107, 24.9447, 664.219, 0.244551, -0.060273, -0.03778
22045, 734.8, 0.991015, 1, 35.5066, 24.6098, 660.9, 0.235296, -0.058248, -0.039355
22046, 734.833, 0.991143, 1, 35.4031, 24.0984, 660.123, 0.216987, -0.0579219, -0.0387045
22047, 734.867, 0.991541, 1, 35.1592, 23.769, 660.205, 0.207475, -0.0574203, -0.0378109
22048, 734.9, 0.989977, 1, 34.9169, 23.5163, 660.558, 0.199464, -0.0559745, -0.0391498
22049, 734.933, 0.989468, 1, 34.7547, 23.3637, 661.965, 0.195127, -0.0516759, -0.0403473
22050, 734.967, 0.988607, 1, 34.5835, 23.6037, 660.98, 0.198664, -0.0509561, -0.0416874
22051, 735, 0.987751, 1, 34.5241, 23.5454, 659.599, 0.196467, -0.0523398, -0.0417969
22052, 735.033, 0.98777, 1, 34.5269, 23.5425, 659.631, 0.196566, -0.0522012, -0.0422306
